seed,d1,d2,d3,d4,d5,d8
279,3.486000e-02,1.640000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
280,3.701000e-02,8.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
281,3.588000e-02,1.380000e-03,2.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
282,4.084000e-02,1.360000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
283,4.569000e-02,3.280000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
284,4.023000e-02,1.430000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
285,3.506000e-02,9.100000e-04,2.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
286,3.494000e-02,1.090000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
287,4.493000e-02,1.420000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
288,3.490000e-02,1.110000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
289,3.582000e-02,1.470000e-03,1.300000e-04,4.000000e-05,0.000000e+00,0.000000e+00
290,3.603000e-02,1.740000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
291,3.584000e-02,1.400000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
292,3.497000e-02,1.130000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
293,3.606000e-02,1.140000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
294,3.619000e-02,1.260000e-03,3.100000e-04,6.000000e-05,0.000000e+00,0.000000e+00
295,3.662000e-02,1.470000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
296,3.501000e-02,1.170000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
297,3.688000e-02,1.120000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
298,3.594000e-02,9.300000e-04,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
299,3.595000e-02,1.890000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
300,3.701000e-02,1.320000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
301,3.511000e-02,1.390000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
302,3.755000e-02,1.520000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
303,3.606000e-02,1.070000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
304,3.661000e-02,1.080000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
305,3.600000e-02,1.440000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
306,4.079000e-02,1.790000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
307,3.599000e-02,1.150000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
308,4.088000e-02,1.380000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
309,3.510000e-02,1.380000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
310,3.601000e-02,1.270000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
311,3.590000e-02,1.330000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
312,3.672000e-02,1.150000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
313,3.587000e-02,3.290000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
314,3.686000e-02,1.170000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
315,6.388000e-02,1.990000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
316,4.189000e-02,1.760000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
317,4.278000e-02,1.320000e-03,2.800000e-04,1.000000e-05,0.000000e+00,0.000000e+00
318,3.585000e-02,1.300000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
319,3.592000e-02,1.530000e-03,2.700000e-04,0.000000e+00,0.000000e+00,0.000000e+00
320,3.816000e-02,1.230000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
321,3.423000e-02,1.160000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
322,6.043000e-02,2.450000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
323,3.486000e-02,1.110000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
324,3.600000e-02,1.200000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
325,3.661000e-02,2.120000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
326,4.350000e-02,1.770000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
327,3.505000e-02,1.230000e-03,2.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
328,3.783000e-02,1.800000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
329,3.594000e-02,1.110000e-03,1.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00
330,3.606000e-02,9.600000e-04,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
331,3.591000e-02,1.120000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
332,3.697000e-02,1.110000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
333,3.499000e-02,1.060000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
334,3.594000e-02,1.250000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
335,3.601000e-02,1.480000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
336,3.586000e-02,1.270000e-03,3.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
337,4.163000e-02,1.050000e-03,6.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
338,3.745000e-02,4.540000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
339,4.713000e-02,1.530000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
340,3.486000e-02,1.280000e-03,4.000000e-05,4.000000e-05,0.000000e+00,0.000000e+00
341,3.575000e-02,1.080000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
342,3.870000e-02,1.540000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
343,3.944000e-02,1.370000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
344,3.704000e-02,1.400000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
345,3.579000e-02,1.390000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
346,4.782000e-02,2.130000e-03,1.100000e-04,2.000000e-05,0.000000e+00,0.000000e+00
347,3.809000e-02,1.380000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
348,3.587000e-02,1.180000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
349,3.578000e-02,1.030000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
350,4.463000e-02,1.350000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
351,3.588000e-02,1.780000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
352,3.500000e-02,1.230000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
353,3.573000e-02,9.700000e-04,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
354,3.514000e-02,1.590000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
355,3.583000e-02,1.270000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
356,3.583000e-02,1.070000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
357,4.147000e-02,1.790000e-03,1.600000e-04,3.000000e-05,0.000000e+00,0.000000e+00
358,3.579000e-02,1.220000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
359,3.580000e-02,1.410000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
360,3.607000e-02,1.540000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
361,3.492000e-02,1.320000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
362,4.940000e-02,1.760000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
363,7.575000e-02,2.670000e-03,2.200000e-04,1.000000e-05,0.000000e+00,0.000000e+00
364,4.192000e-02,1.650000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
365,5.169000e-02,1.940000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
366,3.509000e-02,1.230000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
367,3.878000e-02,1.410000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
368,6.743000e-02,2.090000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
369,4.652000e-02,1.990000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
370,3.717000e-02,1.200000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
371,3.594000e-02,1.280000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
372,3.751000e-02,1.710000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
373,3.594000e-02,1.470000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
374,3.788000e-02,1.230000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
375,3.581000e-02,1.120000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
376,3.781000e-02,1.330000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
377,3.559000e-02,1.050000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
378,3.567000e-02,1.170000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
379,3.590000e-02,1.420000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
380,3.595000e-02,1.230000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
381,3.606000e-02,1.220000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
382,3.487000e-02,1.330000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
383,3.520000e-02,1.480000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
384,3.496000e-02,1.160000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
385,5.537000e-02,1.370000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
386,4.033000e-02,1.540000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
387,3.660000e-02,1.230000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
388,3.786000e-02,1.350000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
389,3.583000e-02,1.580000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
390,3.597000e-02,1.140000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
391,3.581000e-02,1.210000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
392,3.590000e-02,3.250000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
393,3.609000e-02,1.910000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
394,3.517000e-02,1.130000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
395,3.610000e-02,1.610000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
396,3.736000e-02,9.800000e-04,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
397,3.506000e-02,9.400000e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
398,7.037000e-02,2.440000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
399,3.544000e-02,1.510000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
400,3.636000e-02,1.560000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
401,3.579000e-02,2.030000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
402,3.578000e-02,1.100000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
403,3.745000e-02,1.200000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
404,3.596000e-02,1.100000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
405,3.591000e-02,1.050000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
406,4.163000e-02,1.510000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
407,3.601000e-02,1.280000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
408,3.610000e-02,1.650000e-03,3.000000e-05,2.000000e-05,2.000000e-05,0.000000e+00
409,5.124000e-02,1.610000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
410,3.665000e-02,1.050000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
411,3.583000e-02,1.020000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
412,3.492000e-02,1.400000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
413,3.568000e-02,1.390000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
414,3.501000e-02,1.060000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
415,3.590000e-02,1.830000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
416,3.889000e-02,1.500000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
417,3.401000e-02,1.070000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
418,3.515000e-02,1.500000e-03,8.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
419,3.772000e-02,1.420000e-03,3.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
420,3.502000e-02,1.290000e-03,1.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
421,3.892000e-02,1.130000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
422,3.714000e-02,1.490000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
423,3.502000e-02,2.260000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
424,4.017000e-02,1.230000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
425,3.591000e-02,1.160000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
426,3.609000e-02,1.310000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
427,3.782000e-02,9.800000e-04,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
428,4.039000e-02,1.520000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
429,3.984000e-02,1.290000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
430,3.591000e-02,1.230000e-03,2.500000e-04,0.000000e+00,0.000000e+00,0.000000e+00
431,3.582000e-02,2.730000e-03,1.400000e-04,2.000000e-05,0.000000e+00,0.000000e+00
432,3.685000e-02,1.760000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
433,3.703000e-02,1.190000e-03,1.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
434,3.714000e-02,1.310000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
435,3.588000e-02,1.460000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
436,3.590000e-02,2.660000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
437,3.588000e-02,1.500000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
438,3.502000e-02,1.160000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
439,3.519000e-02,1.190000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
440,3.691000e-02,1.480000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
441,3.584000e-02,1.260000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
442,4.067000e-02,1.280000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
443,5.400000e-02,1.860000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
444,3.596000e-02,1.510000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
445,3.589000e-02,1.290000e-03,2.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
446,3.882000e-02,1.450000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
447,3.674000e-02,1.070000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
448,3.507000e-02,1.230000e-03,3.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
449,3.622000e-02,1.500000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
450,3.707000e-02,1.240000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
451,3.608000e-02,1.630000e-03,5.400000e-04,1.000000e-05,0.000000e+00,0.000000e+00
452,4.002000e-02,1.900000e-03,9.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
453,3.573000e-02,1.260000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
454,3.684000e-02,1.160000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
455,3.491000e-02,1.080000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
456,3.614000e-02,1.350000e-03,4.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
457,3.911000e-02,1.790000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
458,3.587000e-02,1.150000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
459,3.787000e-02,1.200000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
460,3.606000e-02,1.250000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
461,3.587000e-02,1.620000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
462,3.584000e-02,1.840000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
463,3.604000e-02,1.090000e-03,3.200000e-04,3.000000e-05,1.000000e-05,0.000000e+00
464,5.316000e-02,1.710000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
465,3.805000e-02,1.750000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
466,3.601000e-02,1.270000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
467,9.186000e-02,3.370000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
468,3.590000e-02,1.740000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
469,3.671000e-02,1.370000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
470,3.570000e-02,1.100000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
471,3.668000e-02,1.200000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
472,3.579000e-02,1.280000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
473,3.534000e-02,1.240000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
474,3.399000e-02,1.170000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
475,3.500000e-02,8.400000e-04,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
476,3.512000e-02,1.140000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
477,3.506000e-02,1.600000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
478,3.584000e-02,1.100000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
479,4.657000e-02,2.240000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
480,3.489000e-02,1.190000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
481,3.576000e-02,3.720000e-03,6.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
482,3.583000e-02,1.760000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
483,3.593000e-02,1.150000e-03,7.000000e-05,2.000000e-05,0.000000e+00,0.000000e+00
484,3.738000e-02,1.270000e-03,1.000000e-04,0.000000e+00,0.000000e+00,0.000000e+00
485,3.577000e-02,1.280000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
486,3.594000e-02,1.130000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
487,3.500000e-02,1.210000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
488,3.579000e-02,1.510000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
489,3.506000e-02,1.950000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
490,3.601000e-02,1.280000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
491,3.597000e-02,1.300000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
492,3.498000e-02,1.180000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
493,4.975000e-02,1.800000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
494,3.503000e-02,1.440000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
495,3.479000e-02,1.500000e-03,1.600000e-04,3.000000e-05,0.000000e+00,0.000000e+00
496,3.859000e-02,1.010000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
497,3.609000e-02,1.120000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
498,4.170000e-02,1.360000e-03,5.000000e-05,3.000000e-05,0.000000e+00,0.000000e+00
499,3.659000e-02,1.080000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
500,3.667000e-02,1.450000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
501,3.592000e-02,1.310000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
502,4.162000e-02,1.140000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
503,3.666000e-02,1.230000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
504,3.582000e-02,1.400000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
505,3.491000e-02,1.100000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
506,4.058000e-02,1.220000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
507,3.849000e-02,1.210000e-03,6.000000e-05,1.000000e-05,0.000000e+00,0.000000e+00
508,3.747000e-02,1.130000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
509,3.584000e-02,1.190000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
510,3.492000e-02,1.480000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
511,3.766000e-02,1.120000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
512,3.413000e-02,1.160000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
513,3.512000e-02,3.600000e-03,4.300000e-04,0.000000e+00,0.000000e+00,0.000000e+00
514,3.611000e-02,1.260000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
515,3.595000e-02,1.180000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
516,3.608000e-02,1.160000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
517,3.480000e-02,1.190000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
518,3.675000e-02,1.310000e-03,1.600000e-04,0.000000e+00,0.000000e+00,0.000000e+00
519,3.590000e-02,1.040000e-03,2.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
520,3.604000e-02,1.180000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
521,4.501000e-02,1.390000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
522,3.737000e-02,2.670000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
523,3.583000e-02,2.090000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
524,3.708000e-02,2.010000e-03,1.300000e-04,2.000000e-05,0.000000e+00,0.000000e+00
525,3.489000e-02,1.180000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
526,4.484000e-02,1.480000e-03,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
527,3.592000e-02,1.150000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
528,4.193000e-02,1.530000e-03,7.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
529,3.581000e-02,1.220000e-03,4.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
530,4.223000e-02,2.510000e-03,4.900000e-04,0.000000e+00,0.000000e+00,0.000000e+00
531,4.081000e-02,1.640000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
532,4.745000e-02,1.770000e-03,1.100000e-04,0.000000e+00,0.000000e+00,0.000000e+00
533,3.694000e-02,1.190000e-03,6.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
534,3.684000e-02,1.190000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
535,3.594000e-02,1.420000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
536,3.603000e-02,2.470000e-03,1.200000e-04,0.000000e+00,0.000000e+00,0.000000e+00
537,3.567000e-02,1.250000e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
538,3.577000e-02,1.390000e-03,9.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
539,3.569000e-02,1.240000e-03,3.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
540,3.675000e-02,1.180000e-03,8.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
541,3.576000e-02,1.490000e-03,1.800000e-04,0.000000e+00,0.000000e+00,0.000000e+00
542,3.583000e-02,9.700000e-04,1.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
543,3.597000e-02,1.140000e-03,5.000000e-05,0.000000e+00,0.000000e+00,0.000000e+00
